date,cash_rate,scrape_date
2024-08-01,4.33,2024-08-16
2024-09-01,4.33,2024-08-16
2024-10-01,4.31,2024-08-16
2024-11-01,4.24,2024-08-16
2024-12-01,4.16,2024-08-16
2025-01-01,4.11,2024-08-16
2025-02-01,4.05,2024-08-16
2025-03-01,3.94,2024-08-16
2025-04-01,3.77,2024-08-16
2025-05-01,3.7,2024-08-16
2025-06-01,3.59,2024-08-16
2025-07-01,3.57,2024-08-16
2025-08-01,3.52,2024-08-16
2025-09-01,3.49,2024-08-16
2025-10-01,3.43,2024-08-16
2025-11-01,3.39,2024-08-16
2025-12-01,3.36,2024-08-16
2026-01-01,3.36,2024-08-16
