date,cash_rate,scrape_date
2025-10-01,3.59,2025-10-21
2025-11-01,3.44,2025-10-21
2025-12-01,3.38,2025-10-21
2026-01-01,3.36,2025-10-21
2026-02-01,3.27,2025-10-21
2026-03-01,3.22,2025-10-21
2026-04-01,3.19,2025-10-21
2026-05-01,3.13,2025-10-21
2026-06-01,3.12,2025-10-21
2026-07-01,3.11,2025-10-21
2026-08-01,3.11,2025-10-21
2026-09-01,3.12,2025-10-21
2026-10-01,3.12,2025-10-21
2026-11-01,3.12,2025-10-21
2026-12-01,3.12,2025-10-21
2027-01-01,3.13,2025-10-21
2027-02-01,3.14,2025-10-21
2027-03-01,3.14,2025-10-21
